LANGUAGE,GRAMMATICAL GENDER OF NOUN,NOUN,ADJECTIVE,COSINE SIMILARITY,GENDER ASSOCIATION OF ADJECTIVE
es,feminine,luna,aventurera,0.1775975,masculine
es,feminine,luna,bondadosa,0.15507032,masculine
es,feminine,luna,semihumana,0.18468553,masculine
es,feminine,luna,heterosexual,0.17556527,masculine
es,feminine,luna,tímido,0.17599602,masculine
es,feminine,luna,cultísima,0.20010638,masculine
es,feminine,luna,sapiente,0.23811367,masculine
es,feminine,escoba,individua,0.44092554,masculine
es,feminine,escoba,humana,0.65061355,masculine
es,feminine,escoba,chica,0.65061355,masculine
es,feminine,escoba,anciana,0.5650494,masculine
es,feminine,escoba,joven,0.65061355,masculine
es,feminine,escoba,sabia,0.5957005,masculine
es,feminine,escoba,jovencita,0.47095475,masculine
es,feminine,escoba,animal,0.65061355,masculine
es,feminine,escoba,creyente,0.46365088,masculine
es,feminine,escoba,campesina,0.44316205,masculine
es,feminine,escoba,adinerada,0.4164548,masculine
es,feminine,escoba,fornida,0.57731926,masculine
es,feminine,escoba,trabajadora,0.45662117,masculine
es,feminine,escoba,sujeta,0.4419305,masculine
es,feminine,escoba,desgraciada,0.5126282,masculine
es,feminine,escoba,vagabunda,0.31035537,masculine
es,feminine,escoba,guapa,0.5291541,masculine
es,feminine,escoba,cristiana,0.65061355,masculine
es,feminine,escoba,desdichada,0.50121063,masculine
es,feminine,escoba,pecadora,0.5204908,masculine
es,feminine,escoba,soñadora,0.44164875,masculine
es,feminine,escoba,procreadora,0.5490908,masculine
es,feminine,escoba,barbuda,0.5363254,masculine
es,feminine,escoba,corpulenta,0.47521266,masculine
es,feminine,escoba,vieja,0.49464247,masculine
es,feminine,escoba,amante,0.65061355,masculine
es,feminine,escoba,perra,0.588211,masculine
es,feminine,escoba,cazadora,0.46510404,masculine
es,feminine,escoba,pescadora,0.4879988,masculine
es,feminine,escoba,soltera,0.50698364,masculine
es,feminine,escoba,seductora,0.41357395,masculine
